VER,2.3.7
REALVER,2.3.7
SN,D2246L018-28
OFFSET_TX,355,355,0,0,,,,
OFFSET_RX,355,0,0,355,,,,
FCENTER,28
DR,-9.0,13.0,2.0,21.0
COMDR,TX,Board,1,TBL,2.0,17.5
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,250,COM,0,CTRL,12,62,REF,0.241,1.708,MEAS,16.741,-108.292
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,255,COM,0,CTRL,12,63,REF,0.227,3.295,MEAS,16.727,-101.705
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,260,COM,0,CTRL,12,63,REF,0.227,1.705,MEAS,16.727,-101.705
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,265,COM,0,CTRL,13,0,REF,0.08,6.392,MEAS,16.42,-88.608
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,270,COM,0,CTRL,13,0,REF,0.08,1.392,MEAS,16.42,-88.608
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,275,COM,0,CTRL,13,0,REF,0.08,3.608,MEAS,16.42,-88.608
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,280,COM,0,CTRL,12,2,REF,0.091,2.89,MEAS,16.591,-77.11
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,285,COM,0,CTRL,12,2,REF,0.091,2.11,MEAS,16.591,-77.11
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,290,COM,0,CTRL,12,3,REF,0.031,1.059,MEAS,16.469,-71.059
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,295,COM,0,CTRL,13,4,REF,0.094,1.634,MEAS,16.406,-66.634
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,300,COM,0,CTRL,13,5,REF,0.222,0.361,MEAS,16.278,-60.361
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,305,COM,0,CTRL,12,6,REF,0.089,0.17,MEAS,16.589,-55.17
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,310,COM,0,CTRL,12,7,REF,0.011,0.714,MEAS,16.511,-49.286
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,315,COM,0,CTRL,13,8,REF,0.208,0.65,MEAS,16.292,-44.35
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,320,COM,0,CTRL,12,9,REF,0.235,1.573,MEAS,16.735,-38.427
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,325,COM,0,CTRL,12,10,REF,0.034,2.698,MEAS,16.466,-32.302
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,330,COM,0,CTRL,12,10,REF,0.034,2.302,MEAS,16.466,-32.302
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,335,COM,0,CTRL,12,11,REF,0.004,1.582,MEAS,16.504,-26.582
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,340,COM,0,CTRL,13,12,REF,0.213,2.292,MEAS,16.287,-22.292
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,345,COM,0,CTRL,13,13,REF,0.254,1.327,MEAS,16.246,-16.327
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,350,COM,0,CTRL,12,14,REF,0.005,0.142,MEAS,16.505,-10.142
